"subjid","condition","gamble_order_exp","type","reward","probability","choicenum","bdm","rt","payoffPos"
128,1,42,"1",824,64,43,700,10.794,"top"
128,1,27,"1",521,76,28,459,9.329,"top"
128,1,74,"1",1307,53,75,595,7.957,"top"
128,1,53,"1",919,62,54,552,10.861,"top"
128,1,71,"1",1278,54,72,583,7.119,"top"
128,1,29,"1",662,74,30,483,13.4,"top"
128,1,12,"1",279,88,13,208,12.748,"top"
128,1,34,"1",766,71,35,618,8.544,"top"
128,1,100,"1",1796,30,101,459,7.744,"top"
128,1,31,"1",687,69,32,599,15.98,"top"
128,1,48,"1",874,69,49,680,6.406,"top"
128,1,4,"1",78,98,5,70,10.332,"top"
128,1,0,"1",3,100,1,3,19.91,"top"
128,1,11,"1",190,92,12,153,9.901,"top"
128,1,67,"1",1170,57,68,505,13.748,"top"
128,1,83,"1",1462,45,84,595,6.026,"top"
128,1,52,"1",877,59,53,607,8.769,"top"
128,1,1,"1",7,100,2,7,12.856,"top"
128,1,26,"1",634,75,27,502,8.762,"top"
128,1,79,"1",1142,42,80,498,7.831,"top"
128,1,65,"1",1111,54,66,595,5.759,"top"
128,1,50,"1",970,65,51,800,7.015,"top"
128,1,16,"1",416,85,17,335,11.709,"top"
128,1,7,"1",101,97,8,99,13.332,"top"
128,1,43,"1",763,66,44,506,12.361,"top"
128,1,86,"1",1508,39,87,529,10.664,"top"
128,1,55,"1",973,62,56,611,11.742,"top"
128,1,35,"1",696,72,36,498,21.314,"top"
128,1,90,"1",1483,39,91,510,21.081,"top"
128,1,30,"1",695,75,31,533,7.877,"top"
128,1,155,"center",1019,39,6,432,4.487,"top"
128,1,132,"1",2195,14,133,359,13.325,"top"
128,1,165,"BR",2069,3,6,200,4.706,"top"
128,1,168,"TL",174,82,9,149,10.725,"top"
128,1,124,"1",2062,19,125,363,9.304,"top"
128,1,151,"center",1116,50,2,506,5.182,"top"
128,1,118,"1",1968,21,119,363,12.796,"top"
128,1,144,"1",2448,2,145,529,14.733,"top"
128,1,104,"1",1722,31,105,417,5.457,"top"
128,1,149,"1",2485,1,150,618,9.113,"top"
128,1,121,"1",1990,19,122,421,10.842,"top"
128,1,169,"TR",2326,82,10,1831,10.697,"top"
128,1,162,"BL",174,3,3,37,6.241,"top"
128,1,146,"1",2456,2,147,417,7.986,"top"
128,1,127,"1",2151,16,128,645,14.055,"top"
128,1,126,"1",2133,16,127,645,8.345,"top"
128,1,101,"1",1745,30,102,502,5.876,"top"
128,1,153,"center",1494,40,4,498,6.013,"top"
128,1,125,"1",2145,15,126,835,4.297,"top"
128,1,113,"1",1924,22,114,405,8.696,"top"
128,1,166,"TL",297,82,7,246,4.931,"top"
128,1,114,"1",1947,24,115,618,9.89,"top"
128,1,134,"1",2244,11,135,669,6.694,"top"
128,1,139,"1",2316,6,140,440,7.082,"top"
128,1,163,"BR",2326,12,4,471,4.369,"top"
128,1,107,"1",1874,29,108,820,8.094,"top"
128,1,120,"1",2072,20,121,595,10.348,"top"
128,1,158,"center",1336,50,9,611,4.312,"top"
128,1,136,"1",2251,11,137,618,5.146,"top"
128,1,115,"1",1990,30,116,595,7.627,"top"
128,1,106,"1",1744,29,107,684,5.167,"top"
128,1,154,"center",1423,42,5,665,5.694,"top"
128,1,138,"1",2320,9,139,436,6.628,"top"
128,1,133,"1",2234,12,134,390,5.317,"top"
128,1,105,"1",1768,32,106,622,7.754,"top"
128,1,129,"1",2172,14,130,568,8.857,"top"
128,1,170,"TR",2161,94,11,1800,27.984,"top"
128,1,164,"BR",2161,15,5,456,5.252,"top"
128,1,152,"center",1061,50,3,500,6.77,"top"
128,1,103,"1",1705,31,104,580,6.541,"top"
128,1,148,"1",2461,1,149,204,14.505,"top"
128,1,123,"1",2078,17,124,475,8.127,"top"
128,1,108,"1",1775,28,109,498,8.566,"top"
128,1,145,"1",2454,2,146,99,10.779,"top"
128,1,128,"1",2146,15,129,448,6.755,"top"
128,1,140,"1",2345,7,141,270,3.548,"top"
128,1,159,"center",1453,61,10,1134,7.744,"top"
128,1,130,"1",2167,13,131,599,5.158,"top"
128,1,147,"1",2463,2,148,146,6.033,"top"
128,1,116,"1",2001,21,117,808,10.366,"top"
128,1,122,"1",2062,20,123,401,9.632,"top"
128,1,141,"1",2321,7,142,653,5.436,"top"
128,1,143,"1",2423,4,144,246,3.059,"top"
128,1,112,"1",1860,27,113,587,7.207,"top"
128,1,137,"1",2271,8,138,304,2.983,"top"
128,1,111,"1",1872,25,112,432,6.411,"top"
128,1,171,"TR",2069,82,12,1800,14.081,"top"
128,1,102,"1",1795,30,103,498,5.903,"top"
128,1,109,"1",1830,26,110,483,6.346,"top"
128,1,110,"1",1844,24,111,405,5.911,"top"
128,1,157,"center",1413,47,8,568,9.868,"top"
128,1,160,"BL",297,12,1,56,8.442,"top"
128,1,117,"1",2007,21,118,382,5.278,"top"
128,1,167,"TL",43,94,8,37,12.831,"top"
128,1,142,"1",2383,4,143,239,7.629,"top"
128,1,161,"BL",43,15,2,20,7.459,"top"
128,1,150,"center",1181,60,1,789,7.423,"top"
128,1,119,"1",1935,21,120,157,7.312,"top"
128,1,131,"1",2205,12,132,231,5.967,"top"
128,1,156,"center",1143,43,7,583,3.716,"top"
128,1,135,"1",2223,11,136,277,5.514,"top"
129,1,75,"1",1209,45,76,502,8.43,"bottom"
129,1,40,"1",752,72,41,638,17.526,"bottom"
129,1,62,"1",1093,56,63,603,16.204,"bottom"
129,1,26,"1",634,75,27,401,10.711,"bottom"
129,1,34,"1",766,71,35,494,10.43,"bottom"
129,1,31,"1",687,69,32,386,21.762,"bottom"
129,1,6,"1",83,97,7,70,14.987,"bottom"
129,1,70,"1",1160,52,71,498,12.475,"bottom"
129,1,29,"1",662,74,30,452,23.431,"bottom"
129,1,0,"1",3,100,1,1,18.578,"bottom"
129,1,25,"1",667,78,26,448,16.379,"bottom"
129,1,52,"1",877,59,53,405,9.35,"bottom"
129,1,7,"1",101,97,8,72,11.122,"bottom"
129,1,19,"1",475,84,20,343,9.803,"bottom"
129,1,57,"1",1046,60,58,525,7.738,"bottom"
129,1,10,"1",177,93,11,142,13.51,"bottom"
129,1,61,"1",1013,57,62,425,6.604,"bottom"
129,1,11,"1",190,92,12,161,8.508,"bottom"
129,1,35,"1",696,72,36,452,8.433,"bottom"
129,1,53,"1",919,62,54,463,8.989,"bottom"
129,1,87,"1",1511,37,88,359,11.745,"bottom"
129,1,54,"1",969,60,55,506,14.554,"bottom"
129,1,92,"1",1603,38,93,471,10.782,"bottom"
129,1,65,"1",1111,54,66,490,5.361,"bottom"
129,1,46,"1",813,66,47,432,20.776,"bottom"
129,1,73,"1",1208,47,74,487,6.038,"bottom"
129,1,67,"1",1170,57,68,502,12.793,"bottom"
129,1,4,"1",78,98,5,66,12.608,"bottom"
129,1,8,"1",110,95,9,91,14.412,"bottom"
129,1,5,"1",69,97,6,66,11.822,"bottom"
129,1,38,"1",839,73,39,502,14.301,"bottom"
129,1,15,"1",363,83,16,246,5.281,"bottom"
129,1,51,"1",898,60,52,456,10.523,"bottom"
129,1,78,"1",1496,43,79,673,11.515,"bottom"
129,1,43,"1",763,66,44,366,21.927,"bottom"
129,1,12,"1",279,88,13,222,11.323,"bottom"
129,1,50,"1",970,65,51,506,7.885,"bottom"
129,1,66,"1",1191,59,67,572,8.751,"bottom"
129,1,84,"1",1527,40,85,525,14.898,"bottom"
129,1,82,"1",1446,44,83,607,7.03,"bottom"
129,1,97,"1",1704,33,98,518,17.353,"bottom"
129,1,24,"1",542,80,25,405,9.986,"bottom"
129,1,98,"1",1722,33,99,502,8.38,"bottom"
129,1,59,"1",1001,61,60,490,5.164,"bottom"
129,1,44,"1",803,70,45,502,7.964,"bottom"
129,1,99,"1",1722,32,100,506,16.054,"bottom"
129,1,83,"1",1462,45,84,595,8.141,"bottom"
129,1,14,"1",321,87,15,281,9.693,"bottom"
129,1,80,"1",1335,45,81,521,10.707,"bottom"
129,1,64,"1",944,57,65,448,5.572,"bottom"
129,1,45,"1",846,64,46,417,8.831,"bottom"
129,1,93,"1",1682,33,94,494,7.471,"bottom"
129,1,91,"1",1623,38,92,502,10.224,"bottom"
129,1,47,"1",934,66,48,572,6.643,"bottom"
129,1,79,"1",1142,42,80,448,6.771,"bottom"
129,1,89,"1",1524,33,90,452,3.952,"bottom"
129,1,17,"1",359,84,18,296,14.445,"bottom"
129,1,71,"1",1278,54,72,459,4.736,"bottom"
129,1,55,"1",973,62,56,463,5.912,"bottom"
129,1,33,"1",651,69,34,339,6.925,"bottom"
129,1,72,"1",1277,54,73,521,6.539,"bottom"
129,1,2,"1",24,99,3,20,7.212,"bottom"
129,1,76,"1",1234,50,77,506,11.599,"bottom"
129,1,48,"1",874,69,49,506,5.165,"bottom"
129,1,42,"1",824,64,43,405,14.522,"bottom"
129,1,3,"1",31,99,4,25,11.503,"bottom"
129,1,94,"1",1625,37,95,502,29.43,"bottom"
129,1,9,"1",172,93,10,153,5.269,"bottom"
129,1,1,"1",7,100,2,7,10.829,"bottom"
129,1,74,"1",1307,53,75,599,14.725,"bottom"
129,1,63,"1",1128,59,64,518,7.495,"bottom"
129,1,41,"1",749,69,42,487,31.613,"bottom"
129,1,30,"1",695,75,31,440,7.836,"bottom"
129,1,60,"1",1039,58,61,463,6.335,"bottom"
129,1,16,"1",416,85,17,355,5.173,"bottom"
129,1,81,"1",1305,47,82,580,15.577,"bottom"
129,1,49,"1",889,68,50,390,10.309,"bottom"
129,1,56,"1",973,58,57,421,13.705,"bottom"
129,1,68,"1",1119,54,69,518,3.944,"bottom"
129,1,39,"1",727,69,40,490,7.28,"bottom"
129,1,32,"1",615,73,33,405,4.695,"bottom"
129,1,27,"1",521,76,28,351,9.752,"bottom"
129,1,21,"1",494,78,22,312,10.602,"bottom"
129,1,13,"1",281,88,14,239,6.903,"bottom"
129,1,22,"1",528,82,23,421,6.683,"bottom"
129,1,100,"1",1796,30,101,518,10.998,"bottom"
129,1,85,"1",1560,39,86,506,6.547,"bottom"
129,1,88,"1",1651,40,89,564,6.817,"bottom"
129,1,77,"1",1285,50,78,591,7.458,"bottom"
129,1,90,"1",1483,39,91,518,28.588,"bottom"
129,1,23,"1",550,81,24,401,12.114,"bottom"
129,1,95,"1",1732,31,96,487,21.722,"bottom"
129,1,37,"1",758,71,38,487,7.262,"bottom"
129,1,58,"1",977,61,59,502,4.775,"bottom"
129,1,96,"1",1667,37,97,529,7.829,"bottom"
129,1,36,"1",784,72,37,510,6.894,"bottom"
129,1,86,"1",1508,39,87,494,8.837,"bottom"
129,1,28,"1",597,74,29,405,13.855,"bottom"
129,1,20,"1",483,83,21,370,8.922,"bottom"
129,1,18,"1",387,82,19,227,16.235,"bottom"
129,1,69,"1",1076,57,70,490,5.503,"bottom"
129,1,123,"1",2078,17,124,211,12.17,"bottom"
129,1,163,"BR",2326,12,4,200,10.958,"bottom"
129,1,131,"1",2205,12,132,204,8.363,"bottom"
129,1,161,"BL",43,15,2,5,20.147,"bottom"
129,1,157,"center",1413,47,8,611,13.911,"bottom"
129,1,133,"1",2234,12,134,204,6.753,"bottom"
129,1,160,"BL",297,12,1,25,16.065,"bottom"
129,1,108,"1",1775,28,109,479,6.122,"bottom"
129,1,109,"1",1830,26,110,502,4.613,"bottom"
129,1,103,"1",1705,31,104,502,16.299,"bottom"
129,1,113,"1",1924,22,114,304,11.897,"bottom"
129,1,101,"1",1745,30,102,498,12.114,"bottom"
129,1,125,"1",2145,15,126,215,5.279,"bottom"
129,1,110,"1",1844,24,111,425,17.826,"bottom"
129,1,104,"1",1722,31,105,502,4.422,"bottom"
129,1,102,"1",1795,30,103,506,3.631,"bottom"
129,1,155,"center",1019,39,6,347,8.63,"bottom"
129,1,152,"center",1061,50,3,471,4.285,"bottom"
129,1,140,"1",2345,7,141,134,19.022,"bottom"
129,1,129,"1",2172,14,130,215,6.273,"bottom"
129,1,124,"1",2062,19,125,308,6.188,"bottom"
129,1,165,"BR",2069,3,6,55,11.408,"bottom"
129,1,142,"1",2383,4,143,68,11.765,"bottom"
129,1,146,"1",2456,2,147,44,5.798,"bottom"
129,1,136,"1",2251,11,137,211,7.829,"bottom"
129,1,169,"TR",2326,82,10,1696,20.538,"bottom"
129,1,143,"1",2423,4,144,80,8.007,"bottom"
129,1,111,"1",1872,25,112,425,19.305,"bottom"
129,1,120,"1",2072,20,121,363,5.583,"bottom"
129,1,116,"1",2001,21,117,363,10.481,"bottom"
129,1,126,"1",2133,16,127,215,10.686,"bottom"
129,1,170,"TR",2161,94,11,1808,13.727,"bottom"
129,1,149,"1",2485,1,150,20,8.659,"bottom"
129,1,106,"1",1744,29,107,502,10.857,"bottom"
129,1,135,"1",2223,11,136,208,4.255,"bottom"
129,1,144,"1",2448,2,145,41,8.421,"bottom"
129,1,156,"center",1143,43,7,401,13.502,"bottom"
129,1,154,"center",1423,42,5,471,7.449,"bottom"
129,1,145,"1",2454,2,146,45,5.731,"bottom"
129,1,105,"1",1768,32,106,510,6.318,"bottom"
129,1,117,"1",2007,21,118,366,7.152,"bottom"
129,1,159,"center",1453,61,10,711,15.277,"bottom"
129,1,128,"1",2146,15,129,231,6.493,"bottom"
129,1,158,"center",1336,50,9,607,8.152,"bottom"
129,1,151,"center",1116,50,2,510,3.652,"bottom"
129,1,166,"TL",297,82,7,231,9.107,"bottom"
129,1,134,"1",2244,11,135,211,7.748,"bottom"
129,1,139,"1",2316,6,140,130,9.468,"bottom"
129,1,137,"1",2271,8,138,161,6.112,"bottom"
129,1,130,"1",2167,13,131,200,3.906,"bottom"
129,1,122,"1",2062,20,123,366,6.82,"bottom"
129,1,141,"1",2321,7,142,134,7.015,"bottom"
129,1,171,"TR",2069,82,12,1506,18.047,"bottom"
129,1,107,"1",1874,29,108,545,6.477,"bottom"
129,1,112,"1",1860,27,113,533,17.554,"bottom"
129,1,164,"BR",2161,15,5,270,5.896,"bottom"
129,1,162,"BL",174,3,3,5,13.299,"bottom"
129,1,119,"1",1935,21,120,397,9.792,"bottom"
129,1,118,"1",1968,21,119,363,6.219,"bottom"
129,1,147,"1",2463,2,148,45,6.295,"bottom"
129,1,168,"TL",174,82,9,118,15.658,"bottom"
129,1,121,"1",1990,19,122,320,23.157,"bottom"
129,1,115,"1",1990,30,116,560,23.361,"bottom"
129,1,132,"1",2195,14,133,266,5.774,"bottom"
129,1,138,"1",2320,9,139,196,4.37,"bottom"
129,1,150,"center",1181,60,1,568,7.698,"bottom"
129,1,127,"1",2151,16,128,297,4.91,"bottom"
129,1,148,"1",2461,1,149,23,6.793,"bottom"
129,1,153,"center",1494,40,4,595,25.96,"bottom"
129,1,114,"1",1947,24,115,432,13.622,"bottom"
129,1,167,"TL",43,94,8,37,13.858,"bottom"
130,1,65,"1",1111,54,66,680,19.459,"top"
130,1,38,"1",839,73,39,673,16.814,"top"
130,1,67,"1",1170,57,68,676,13.005,"top"
130,1,72,"1",1277,54,73,634,6.887,"top"
130,1,39,"1",727,69,40,556,12.602,"top"
130,1,96,"1",1667,37,97,339,9.435,"top"
130,1,28,"1",597,74,29,463,4.979,"top"
130,1,4,"1",78,98,5,76,13.438,"top"
130,1,94,"1",1625,37,95,932,11.981,"top"
130,1,59,"1",1001,61,60,514,6.537,"top"
130,1,27,"1",521,76,28,397,10.639,"top"
130,1,5,"1",69,97,6,65,12.276,"top"
130,1,0,"1",3,100,1,3,11.065,"top"
130,1,56,"1",973,58,57,436,11.462,"top"
130,1,83,"1",1462,45,84,688,6.721,"top"
130,1,45,"1",846,64,46,614,11.58,"top"
130,1,88,"1",1651,40,89,893,7.675,"top"
130,1,57,"1",1046,60,58,711,5.06,"top"
130,1,31,"1",687,69,32,382,8.618,"top"
130,1,76,"1",1234,50,77,638,6.866,"top"
130,1,15,"1",363,83,16,332,11.795,"top"
130,1,7,"1",101,97,8,99,8.537,"top"
130,1,23,"1",550,81,24,409,9.943,"top"
130,1,68,"1",1119,54,69,541,6.738,"top"
130,1,12,"1",279,88,13,161,5.654,"top"
130,1,75,"1",1209,45,76,529,6.612,"top"
130,1,82,"1",1446,44,83,661,10.131,"top"
130,1,53,"1",919,62,54,545,10.746,"top"
130,1,86,"1",1508,39,87,564,6.757,"top"
130,1,79,"1",1142,42,80,529,4.38,"top"
130,1,29,"1",662,74,30,467,18.195,"top"
130,1,49,"1",889,68,50,502,11.44,"top"
130,1,54,"1",969,60,55,560,9.306,"top"
130,1,64,"1",944,57,65,552,4.548,"top"
130,1,55,"1",973,62,56,518,4.831,"top"
130,1,37,"1",758,71,38,576,8.116,"top"
130,1,3,"1",31,99,4,30,8.948,"top"
130,1,2,"1",24,99,3,23,8.387,"top"
130,1,21,"1",494,78,22,359,10.439,"top"
130,1,32,"1",615,73,33,428,5.559,"top"
130,1,22,"1",528,82,23,335,4.018,"top"
130,1,63,"1",1128,59,64,622,4.8,"top"
130,1,35,"1",696,72,36,421,4.089,"top"
130,1,51,"1",898,60,52,525,9.133,"top"
130,1,50,"1",970,65,51,409,8.806,"top"
130,1,98,"1",1722,33,99,1079,14.14,"top"
130,1,84,"1",1527,40,85,793,11.437,"top"
130,1,89,"1",1524,33,90,611,6.983,"top"
130,1,42,"1",824,64,43,490,4.297,"top"
130,1,100,"1",1796,30,101,700,8.626,"top"
130,1,73,"1",1208,47,74,618,6.187,"top"
130,1,80,"1",1335,45,81,692,5.479,"top"
130,1,71,"1",1278,54,72,638,2.758,"top"
130,1,48,"1",874,69,49,614,4.984,"top"
130,1,18,"1",387,82,19,200,5.995,"top"
130,1,47,"1",934,66,48,568,6.603,"top"
130,1,99,"1",1722,32,100,983,11.759,"top"
130,1,36,"1",784,72,37,525,7.036,"top"
130,1,77,"1",1285,50,78,645,4.519,"top"
130,1,61,"1",1013,57,62,580,3.958,"top"
130,1,9,"1",172,93,10,157,12.534,"top"
130,1,69,"1",1076,57,70,525,3.263,"top"
130,1,46,"1",813,66,47,463,4.16,"top"
130,1,43,"1",763,66,44,417,5.235,"top"
130,1,62,"1",1093,56,63,529,4.376,"top"
130,1,90,"1",1483,39,91,607,5.74,"top"
130,1,16,"1",416,85,17,316,9.423,"top"
130,1,30,"1",695,75,31,436,8.692,"top"
130,1,40,"1",752,72,41,595,6.921,"top"
130,1,41,"1",749,69,42,603,4.653,"top"
130,1,66,"1",1191,59,67,707,8.24,"top"
130,1,19,"1",475,84,20,405,5.84,"top"
130,1,74,"1",1307,53,75,634,4.993,"top"
130,1,81,"1",1305,47,82,676,6.431,"top"
130,1,26,"1",634,75,27,514,3.492,"top"
130,1,6,"1",83,97,7,80,5.865,"top"
130,1,20,"1",483,83,21,390,13.89,"top"
130,1,1,"1",7,100,2,7,8.13,"top"
130,1,91,"1",1623,38,92,998,11.705,"top"
130,1,11,"1",190,92,12,185,8.983,"top"
130,1,60,"1",1039,58,61,506,4.946,"top"
130,1,52,"1",877,59,53,518,4.859,"top"
130,1,97,"1",1704,33,98,1219,9.202,"top"
130,1,92,"1",1603,38,93,1169,13.516,"top"
130,1,33,"1",651,69,34,494,5.526,"top"
130,1,10,"1",177,93,11,155,8.958,"top"
130,1,13,"1",281,88,14,231,9.289,"top"
130,1,17,"1",359,84,18,324,6.651,"top"
130,1,95,"1",1732,31,96,1076,9.029,"top"
130,1,87,"1",1511,37,88,824,3.962,"top"
130,1,24,"1",542,80,25,463,5.53,"top"
130,1,8,"1",110,95,9,100,5.44,"top"
130,1,93,"1",1682,33,94,983,10.977,"top"
130,1,70,"1",1160,52,71,630,7.308,"top"
130,1,44,"1",803,70,45,630,5.73,"top"
130,1,25,"1",667,78,26,529,3.458,"top"
130,1,14,"1",321,87,15,254,5.131,"top"
130,1,85,"1",1560,39,86,549,6.434,"top"
130,1,78,"1",1496,43,79,583,3.451,"top"
130,1,34,"1",766,71,35,487,4.321,"top"
130,1,58,"1",977,61,59,467,4.926,"top"
130,1,129,"1",2172,14,130,518,15.639,"top"
130,1,105,"1",1768,32,106,735,6.57,"top"
130,1,164,"BR",2161,15,5,506,5.76,"top"
130,1,118,"1",1968,21,119,626,7.48,"top"
130,1,119,"1",1935,21,120,607,2.424,"top"
130,1,156,"center",1143,43,7,634,8.113,"top"
130,1,111,"1",1872,25,112,680,9.48,"top"
130,1,137,"1",2271,8,138,479,4.453,"top"
130,1,162,"BL",174,3,3,14,4.629,"top"
130,1,114,"1",1947,24,115,715,6.707,"top"
130,1,167,"TL",43,94,8,41,6.144,"top"
130,1,122,"1",2062,20,123,665,11.495,"top"
130,1,148,"1",2461,1,149,56,14.945,"top"
130,1,121,"1",1990,19,122,653,5.148,"top"
130,1,128,"1",2146,15,129,425,4.302,"top"
130,1,160,"BL",297,12,1,25,3.84,"top"
130,1,138,"1",2320,9,139,173,9.872,"top"
130,1,130,"1",2167,13,131,316,3.936,"top"
130,1,133,"1",2234,12,134,312,4.891,"top"
130,1,151,"center",1116,50,2,676,2.704,"top"
130,1,152,"center",1061,50,3,576,3.703,"top"
130,1,140,"1",2345,7,141,231,6.985,"top"
130,1,147,"1",2463,2,148,157,5.981,"top"
130,1,131,"1",2205,12,132,165,2.981,"top"
130,1,168,"TL",174,82,9,130,2.888,"top"
130,1,116,"1",2001,21,117,556,3.634,"top"
130,1,170,"TR",2161,94,11,2000,21.802,"top"
130,1,120,"1",2072,20,121,603,2.989,"top"
130,1,142,"1",2383,4,143,177,4.854,"top"
130,1,107,"1",1874,29,108,789,10.017,"top"
130,1,112,"1",1860,27,113,700,2.455,"top"
130,1,146,"1",2456,2,147,118,3.7,"top"
130,1,161,"BL",43,15,2,14,6.444,"top"
130,1,154,"center",1423,42,5,622,3.833,"top"
130,1,153,"center",1494,40,4,611,4.372,"top"
130,1,171,"TR",2069,82,12,1622,14.05,"top"
130,1,135,"1",2223,11,136,208,5.878,"top"
130,1,134,"1",2244,11,135,239,4.127,"top"
130,1,141,"1",2321,7,142,165,2.738,"top"
130,1,143,"1",2423,4,144,161,8.211,"top"
130,1,158,"center",1336,50,9,618,3.363,"top"
130,1,163,"BR",2326,12,4,614,3.846,"top"
130,1,115,"1",1990,30,116,866,12.445,"top"
130,1,113,"1",1924,22,114,707,5.056,"top"
130,1,150,"center",1181,60,1,645,2.761,"top"
130,1,103,"1",1705,31,104,789,5.19,"top"
130,1,108,"1",1775,28,109,731,2.121,"top"
130,1,159,"center",1453,61,10,944,8.411,"top"
130,1,102,"1",1795,30,103,769,6.352,"top"
130,1,132,"1",2195,14,133,301,4.805,"top"
130,1,149,"1",2485,1,150,64,6.997,"top"
130,1,123,"1",2078,17,124,800,4.265,"top"
130,1,169,"TR",2326,82,10,2157,7.4,"top"
130,1,144,"1",2448,2,145,177,4.022,"top"
130,1,110,"1",1844,24,111,769,19.334,"top"
130,1,166,"TL",297,82,7,204,5.131,"top"
130,1,124,"1",2062,19,125,711,7.235,"top"
130,1,109,"1",1830,26,110,634,5.764,"top"
130,1,145,"1",2454,2,146,211,4.928,"top"
130,1,104,"1",1722,31,105,669,7.167,"top"
130,1,126,"1",2133,16,127,754,14.76,"top"
130,1,117,"1",2007,21,118,634,8.93,"top"
130,1,165,"BR",2069,3,6,227,3.336,"top"
130,1,155,"center",1019,39,6,587,4.91,"top"
130,1,106,"1",1744,29,107,607,8.884,"top"
130,1,139,"1",2316,6,140,134,5.713,"top"
130,1,157,"center",1413,47,8,611,3.437,"top"
130,1,101,"1",1745,30,102,587,4.025,"top"
130,1,125,"1",2145,15,126,487,8.919,"top"
130,1,136,"1",2251,11,137,285,3.405,"top"
130,1,127,"1",2151,16,128,351,4.158,"top"
131,1,34,"1",766,71,35,580,9.456,"bottom"
131,1,66,"1",1191,59,67,638,5.832,"bottom"
131,1,20,"1",483,83,21,425,7.216,"bottom"
131,1,4,"1",78,98,5,76,7.81,"bottom"
131,1,8,"1",110,95,9,84,4.878,"bottom"
131,1,17,"1",359,84,18,250,7.211,"bottom"
131,1,40,"1",752,72,41,467,6.884,"bottom"
131,1,42,"1",824,64,43,436,4.6,"bottom"
131,1,32,"1",615,73,33,142,3.033,"bottom"
131,1,10,"1",177,93,11,103,3.394,"bottom"
131,1,23,"1",550,81,24,262,5.133,"bottom"
131,1,11,"1",190,92,12,180,6.875,"bottom"
131,1,24,"1",542,80,25,370,6.854,"bottom"
131,1,15,"1",363,83,16,250,3.904,"bottom"
131,1,26,"1",634,75,27,312,5.323,"bottom"
131,1,18,"1",387,82,19,312,3.448,"bottom"
131,1,47,"1",934,66,48,630,7.812,"bottom"
131,1,31,"1",687,69,32,370,4.916,"bottom"
131,1,73,"1",1208,47,74,483,4.28,"bottom"
131,1,12,"1",279,88,13,126,5.299,"bottom"
131,1,2,"1",24,99,3,22,16.808,"bottom"
131,1,91,"1",1623,38,92,421,4.63,"bottom"
131,1,41,"1",749,69,42,394,4.162,"bottom"
131,1,98,"1",1722,33,99,487,6.493,"bottom"
131,1,56,"1",973,58,57,475,6.026,"bottom"
131,1,30,"1",695,75,31,413,3.921,"bottom"
131,1,94,"1",1625,37,95,308,7.255,"bottom"
131,1,48,"1",874,69,49,545,4.066,"bottom"
131,1,50,"1",970,65,51,525,4.027,"bottom"
131,1,5,"1",69,97,6,68,7.954,"bottom"
131,1,99,"1",1722,32,100,432,2.096,"bottom"
131,1,79,"1",1142,42,80,316,7.454,"bottom"
131,1,63,"1",1128,59,64,490,7.17,"bottom"
131,1,97,"1",1704,33,98,498,3.77,"bottom"
131,1,96,"1",1667,37,97,347,4.578,"bottom"
131,1,75,"1",1209,45,76,580,2.388,"bottom"
131,1,67,"1",1170,57,68,661,3.208,"bottom"
131,1,27,"1",521,76,28,436,3.686,"bottom"
131,1,85,"1",1560,39,86,487,3.463,"bottom"
131,1,7,"1",101,97,8,99,16.579,"bottom"
131,1,52,"1",877,59,53,425,4.966,"bottom"
131,1,58,"1",977,61,59,715,2.72,"bottom"
131,1,49,"1",889,68,50,409,3.852,"bottom"
131,1,92,"1",1603,38,93,1324,6.277,"bottom"
131,1,100,"1",1796,30,101,936,3.288,"bottom"
131,1,22,"1",528,82,23,463,4.547,"bottom"
131,1,0,"1",3,100,1,2,7.633,"bottom"
131,1,60,"1",1039,58,61,560,3.54,"bottom"
131,1,28,"1",597,74,29,421,4.43,"bottom"
131,1,83,"1",1462,45,84,611,5.847,"bottom"
131,1,39,"1",727,69,40,498,2.88,"bottom"
131,1,87,"1",1511,37,88,401,3.941,"bottom"
131,1,59,"1",1001,61,60,603,4.368,"bottom"
131,1,44,"1",803,70,45,583,3.79,"bottom"
131,1,16,"1",416,85,17,370,4.523,"bottom"
131,1,35,"1",696,72,36,459,4.861,"bottom"
131,1,43,"1",763,66,44,463,5.886,"bottom"
131,1,82,"1",1446,44,83,533,3.598,"bottom"
131,1,14,"1",321,87,15,320,11.803,"bottom"
131,1,68,"1",1119,54,69,1110,3.723,"bottom"
131,1,19,"1",475,84,20,405,4.081,"bottom"
131,1,38,"1",839,73,39,529,2.859,"bottom"
131,1,88,"1",1651,40,89,576,3.309,"bottom"
131,1,95,"1",1732,31,96,363,2.045,"bottom"
131,1,46,"1",813,66,47,607,2.574,"bottom"
131,1,53,"1",919,62,54,421,2.213,"bottom"
131,1,76,"1",1234,50,77,618,5.325,"bottom"
131,1,77,"1",1285,50,78,657,4.16,"bottom"
131,1,33,"1",651,69,34,378,3.549,"bottom"
131,1,93,"1",1682,33,94,514,1.849,"bottom"
131,1,71,"1",1278,54,72,700,9.943,"bottom"
131,1,57,"1",1046,60,58,560,2.786,"bottom"
131,1,86,"1",1508,39,87,277,2.762,"bottom"
131,1,1,"1",7,100,2,6,6.324,"bottom"
131,1,6,"1",83,97,7,80,7.309,"bottom"
131,1,13,"1",281,88,14,242,3.452,"bottom"
131,1,36,"1",784,72,37,413,2.107,"bottom"
131,1,81,"1",1305,47,82,428,1.604,"bottom"
